"ID_time";"alpha";"beta";"rETRmax";"Ek";"ps"
"565";"Spi_D_15_t0";0.345634315870905;0;96.0939584308745;278.022042425804;96.0939584308745
"566";"Spi_D_15_t1";0.642249695781092;0.00742272676682341;230.733590232036;359.258387738778;245.780431964861
"567";"Spi_D_15_t2";0.606725662412863;0;193.717890533783;319.284155154067;193.717890533783
"568";"Spi_D_15_t3";0.497230758660228;0;180.905248539365;363.825538522211;180.905248539365
"569";"Spi_D_2_t0";0.431597705082582;0.0131838655149213;173.900971015726;402.923762030781;199.548344070881
"570";"Spi_D_2_t1";0.347858544393257;0.00400374688669706;88.7311325759885;255.07820350009;94.4973976872632
"571";"Spi_D_2_t2";0.486476985590121;0.00702792220896798;129.890695638897;267.002755497947;140.114245430944
"572";"Spi_D_2_t3";0.434362195742737;0;120.718967791283;277.922362890859;120.718967791283
"573";"Spi_D_3_t0";0.307632591529365;0.0108456937146303;70.7398677892602;229.949198287424;82.5012097825823
"574";"Spi_D_3_t1";0.581353376398365;0.00168406121011301;156.477300384371;269.160388047952;159.611261394397
"575";"Spi_D_3_t2";0.488780008745616;0.00369543826861134;131.731570057174;269.510961373491;137.728883046813
"576";"Spi_D_3_t3";0.285847455607455;0.0231611923544912;39.4608001728618;138.048456961087;52.6227925936346
"577";"Spi_D_4_t0";0.35007957750014;0;97.5799155162963;278.736383919046;97.5799155162963
"578";"Spi_D_4_t1";0.502902535360648;0.00572623646487735;129.329909865821;257.166947414719;137.658421015001
"579";"Spi_D_4_t2";0.502323728965646;0.00420776783539839;107.023604260966;213.057034915197;112.338939721665
"580";"Spi_D_4_t3";0.419434242981736;0.00426487450469314;86.9311833523268;207.25819316596;92.0188118241193
"581";"Spi_D_5_t0";0.420189593750989;4.13485795278714e-05;101.976124047737;242.690741427951;102.078797507254
"582";"Spi_D_5_t1";0.436987865868957;0;126.647062991749;289.818260147589;126.647062991749
"583";"Spi_D_5_t2";0.398818698047553;0;108.24776160261;271.420979338594;108.24776160261
"584";"Spi_D_5_t3";0.441115154276734;0;156.798100952328;355.458431731776;156.798100952328
"585";"Spi_D_6_t0";0.40599139202329;0;117.019956573789;288.23260510675;117.019956573789
"586";"Spi_D_6_t1";0.448008413427359;0.0186843231098398;137.994624344859;308.017930487446;164.396447585184
"587";"Spi_D_6_t2";0.499094503058367;0;181.067441889374;362.791897686356;181.067441889374
"588";"Spi_D_6_t3";0.51802463289857;0.00332928037495401;90.7994369912475;175.280153152536;94.3997787547962
"589";"Spi_D_7_t0";0.326063660688551;0.0118965049138082;126.635115297268;388.375432668125;148.301849869772
"590";"Spi_D_7_t1";0.446677444364539;0.0101721552668181;99.5548074741873;222.878519455617;111.037724082198
"591";"Spi_D_7_t2";0.561332427819138;0;174.865578483374;311.518753981047;174.865578483374
"592";"Spi_D_7_t3";0.503616867264794;0.0145809259520991;75.3547859021258;149.627208300999;85.9810905488507
"593";"Spi_D_8_t0";0.415552904092232;0.00569360142311567;90.3794288603858;217.491991922949;97.1827749043373
"594";"Spi_D_8_t1";0.594742207119669;0;181.832900445718;305.733977291325;181.832900445718
"595";"Spi_D_8_t2";0.485534263754844;0.0022749070954844;176.871011963144;364.28121590292;182.225719814041
"596";"Spi_D_8_t3";0.582019025088848;0.0112116160297911;195.759560803501;336.345638827902;215.382674794987
"597";"Spi_D_9_t0";0.396630571351177;0.00232567658285159;171.007330609626;431.150150698332;177.278171498343
"598";"Spi_D_9_t1";0.44005071453533;0;132.669966608085;301.487901793723;132.669966608085
"599";"Spi_D_9_t2";0.514517113646024;0;151.822092316979;295.076856124614;151.822092316979
"600";"Spi_D_9_t3";0.501491146662797;0.00659399585883948;115.037579116026;229.391046844098;123.401919000696
"601";"Spi_E_1_t0";0.475291851497068;7.95949453023643e-05;134.501688809165;282.987575708511;134.720235930219
"602";"Spi_E_1_t1";0.415167576289473;0;136.060077348198;327.723273971018;136.060077348198
"603";"Spi_E_1_t2";0.607108536823179;0;180.160313138505;296.751408045142;180.160313138505
"604";"Spi_E_1_t3";0.595984213693699;0.00289853394223989;223.235035573202;374.565349960648;230.212585268684
"605";"Spi_E_10_t0";0.536261995523224;0.00118457947717467;165.062771710551;307.802479177181;167.678007693466
"606";"Spi_E_10_t1";0.466116612604285;0;78.406595427426;168.212402877797;78.406595427426
"607";"Spi_E_10_t2";0.518567158672857;0;193.36658635935;372.886294716818;193.36658635935
"608";"Spi_E_10_t3";0.523359921525619;0;149.672865559365;285.984576585577;149.672865559365
"609";"Spi_E_11_t0";0.517389764924133;0;200.09480534621;386.739009759018;200.09480534621
"610";"Spi_E_11_t1";0.537310446524241;0;198.765125951007;369.926040405096;198.765125951007
"611";"Spi_E_11_t2";0.542984492558178;0;184.934676907242;340.589242311423;184.934676907242
"612";"Spi_E_11_t3";0.485830401009121;0;154.701361644956;318.426680017604;154.701361644956
"613";"Spi_E_12_t0";0.368882724390835;0;138.022230314236;374.162901074219;138.022230314236
"614";"Spi_E_12_t1";0.533079325541555;0;195.49387889299;366.725681387827;195.49387889299
"615";"Spi_E_12_t2";0.581007770811166;0;173.910869386978;299.326236453214;173.910869386978
"616";"Spi_E_12_t3";0.458123382350807;0;121.876503140944;266.034234086785;121.876503140944
"617";"Spi_E_13_t0";0.551228685499507;0;238.161190519958;432.055146593367;238.161190519958
"618";"Spi_E_13_t1";0.612467556626718;0.00405517570715825;232.227621675095;379.167221451097;241.672147485207
"619";"Spi_E_13_t2";0.449719187712399;0;132.620551192175;294.896359363229;132.620551192175
"620";"Spi_E_13_t3";0.432641194297874;0;121.267601241335;280.296011659589;121.267601241335
"621";"Spi_E_14_t0";0.52136989632579;0;217.875651023977;417.890738532078;217.875651023977
"622";"Spi_E_14_t1";0.507394971992264;0;195.985931810816;386.259112977186;195.985931810816
"623";"Spi_E_14_t2";0.463670128853662;0;153.970349324937;332.06872675969;153.970349324937
"624";"Spi_E_14_t3";0.479300420291478;0;123.826166276447;258.347710609443;123.826166276447
"625";"Spi_E_15_t0";0.54918535880559;0;237.170788794441;431.859271176235;237.170788794441
"626";"Spi_E_15_t1";0.598999160267346;0;249.788570743769;417.009884675436;249.788570743769
"627";"Spi_E_15_t2";0.564275131361223;0;172.757781296214;306.158772015105;172.757781296214
"628";"Spi_E_15_t3";0.505845397896138;0;122.130038437819;241.437480593418;122.130038437819
"629";"Spi_E_2_t0";0.521973293423907;0;250.369676642632;479.659936239882;250.369676642632
"630";"Spi_E_2_t1";0.524971005700078;0;203.265512036672;387.193787522811;203.265512036672
"631";"Spi_E_2_t2";0.485573133315272;0;245.372467335924;505.325460782052;245.372467335924
"632";"Spi_E_2_t3";0.450985639939088;0.000784321512544132;94.7542187496145;210.104735845719;95.9740717770328
"633";"Spi_E_3_t0";0.514580065230328;0;163.15997195721;317.074024008642;163.15997195721
"634";"Spi_E_3_t1";0.510558051521573;0;189.909574382558;371.96470375227;189.909574382558
"635";"Spi_E_3_t2";0.596388542065923;0;166.57980976342;279.314235626289;166.57980976342
"636";"Spi_E_3_t3";0.522121192980392;0;163.8224930116;313.763346928061;163.8224930116
"637";"Spi_E_4_t0";0.550128812853424;0;153.523982994593;279.069155091678;153.523982994593
"638";"Spi_E_4_t1";0.522000442796116;0;240.013380273137;459.795357619805;240.013380273137
"639";"Spi_E_4_t2";0.585761324457922;0.000773523005558983;222.280496667838;379.472811513362;224.531569204838
"640";"Spi_E_4_t3";0.515448701610064;0;145.601282373357;282.474826143814;145.601282373357
"641";"Spi_E_5_t0";0.558544324549435;0;152.691407606531;273.373841421992;152.691407606531
"642";"Spi_E_5_t1";0.530736412373718;0;189.043917947291;356.191724441502;189.043917947291
"643";"Spi_E_5_t2";0.612098525132498;0;220.490637846289;360.220828499073;220.490637846289
"644";"Spi_E_5_t3";0.479721460375675;0;210.334555500812;438.451419988793;210.334555500812
"645";"Spi_E_6_t0";0.557279321136549;0;158.54969944416;284.506697863478;158.54969944416
"646";"Spi_E_6_t1";0.519468857693975;0;159.031693897336;306.142883335315;159.031693897336
"647";"Spi_E_6_t2";0.475102761721055;0.00478701862695246;94.462395881151;198.825187921371;99.9482643228264
"648";"Spi_E_6_t3";0.604730469292632;0.00393131145712524;193.027434891565;319.195814818714;200.756313287115
"649";"Spi_E_7_t0";0.499560388836534;0;180.211804324463;360.740779996934;180.211804324463
"650";"Spi_E_7_t1";0.437025434875709;0;151.884676551271;347.541960788775;151.884676551271
"651";"Spi_E_7_t2";0.465845789175496;0;147.554255397935;316.744851679548;147.554255397935
"652";"Spi_E_7_t3";0.517031432198843;0;117.818714646668;227.875342405404;117.818714646668
"653";"Spi_E_8_t0";0.489662172526151;0;146.23574886255;298.646203581798;146.23574886255
"654";"Spi_E_8_t1";0.60232674772623;0.00539909463435627;224.475416334099;372.680471490746;236.282968616516
"655";"Spi_E_8_t2";0.560944265480927;0;214.27787733357;381.99495122721;214.27787733357
"656";"Spi_E_8_t3";0.641476331911361;0;181.216518128489;282.499149405141;181.216518128489
"657";"Spi_E_9_t0";0.512773065785441;0;172.74694390499;336.887710044568;172.74694390499
"658";"Spi_E_9_t1";0.572480862713524;0.00298042417756244;217.838442904975;380.516550147081;225.055468475591
"659";"Spi_E_9_t2";0.50675274443725;0;166.661581324182;328.881457779295;166.661581324182
"660";"Spi_E_9_t3";0.56623460784184;0;165.618004563564;292.490077911;165.618004563564
"661";"Spi_F_1_t0";0.523185130577131;0;268.898779270309;513.964873148599;268.898779270309
"662";"Spi_F_1_t1";0.486040179379018;0.0121814241732784;213.817196667224;439.916710055544;240.539829530755
"663";"Spi_F_1_t2";0.438105674804088;0;113.608947521325;259.318593789338;113.608947521325
"664";"Spi_F_1_t3";0.497325542728733;0;200.450851259216;403.057623301187;200.450851259216
"665";"Spi_F_10_t0";0.554006406618536;0;148.095588792428;267.317466049451;148.095588792428
"666";"Spi_F_10_t1";0.559858918221819;0;260.362771722932;465.050681964442;260.362771722932
"667";"Spi_F_10_t2";0.508400512671849;0.000561890181643802;153.848658323874;302.613106181459;155.182085576415
"668";"Spi_F_10_t3";0.498931071114516;0;199.623974093466;400.103312162027;199.623974093466
"669";"Spi_F_11_t0";0.403679501778664;0;170.525751082165;422.428561100592;170.525751082165
"670";"Spi_F_11_t1";0.477171939064868;0;172.538572347285;361.585747656107;172.538572347285
"671";"Spi_F_11_t2";0.542135979304048;0.00516085154986977;138.669983993559;255.784506631663;146.345335933072
"672";"Spi_F_11_t3";0.495112404461921;0;150.254674430004;303.475883609296;150.254674430004
"673";"Spi_F_12_t0";0.493092481886279;0.020553799206825;250.684010580085;508.391467704226;298.625143730908
"674";"Spi_F_12_t1";0.565253103102266;0.00129804692031435;225.801739592026;399.470145944823;229.501659665168
"675";"Spi_F_12_t2";0.577385897420076;0;188.960723140047;327.269377351227;188.960723140047
"676";"Spi_F_12_t3";0.480342105142461;0;190.919711399114;397.466117076058;190.919711399114
"677";"Spi_F_13_t0";0.540262564216621;0;218.093679134438;403.680901804983;218.093679134438
"678";"Spi_F_13_t1";0.569473954490323;0.00362213890029697;208.573341455634;366.256155897957;216.770803971784
"679";"Spi_F_13_t2";0.599098836517988;0.00859850004824931;208.716422312084;348.383955350609;225.054056562158
"680";"Spi_F_13_t3";0.46749418649831;0.0001327524098288;140.665737315392;300.893019374264;141.032375398151
"681";"Spi_F_14_t0";0.550394879075768;0.00963903123580444;219.036021630137;397.961590772693;239.304835143402
"682";"Spi_F_14_t1";0.582942841519052;0.00804365460385837;184.010050104335;315.657105634637;197.944107676264
"683";"Spi_F_14_t2";0.508672646866025;0.00129614551288826;173.688768516595;341.454901470928;176.802732840185
"684";"Spi_F_14_t3";0.511813205982376;0;115.234631088684;225.149780704666;115.234631088684
"685";"Spi_F_15_t0";0.480115550461362;0;129.94227072131;270.647910896541;129.94227072131
"686";"Spi_F_15_t1";0.526411817262571;0.00492858920646762;181.535368524664;344.854280568165;191.442950351133
"687";"Spi_F_15_t2";0.495594879982514;0;161.00620739906;324.874638343197;161.00620739906
"688";"Spi_F_15_t3";0.542906138282371;0.00139328691973517;191.17713373594;352.136622254411;194.62585239656
"689";"Spi_F_2_t0";0.470870933469209;0.0040501499494661;119.891659185793;254.616818885961;125.98131308779
"690";"Spi_F_2_t1";0.601297436031067;0;299.338945259412;497.821755627687;299.338945259412
"691";"Spi_F_2_t2";0.641187617101123;0;233.643890771306;364.39239395738;233.643890771306
"692";"Spi_F_2_t3";0.491621042885424;0.00408108833259014;108.352398055701;220.398210417842;113.692660241112
"693";"Spi_F_3_t0";0.596377319817724;0;201.857999099682;338.473634713972;201.857999099682
"694";"Spi_F_3_t1";0.521984000034179;0;158.90691054181;304.428699982001;158.90691054181
"695";"Spi_F_3_t2";0.449353387765271;0;121.573767629985;270.552689576008;121.573767629985
"696";"Spi_F_3_t3";0.439927739605083;0;143.66314869353;326.560786602123;143.66314869353
"697";"Spi_F_4_t0";0.469108062249849;0;139.395200902747;297.149446194136;139.395200902747
"698";"Spi_F_4_t1";0.552371303376293;8.72789320998249e-07;191.998495224898;347.589554437991;192.002851107376
"699";"Spi_F_4_t2";0.564008519445576;0;182.613931586486;323.778675836309;182.613931586486
"700";"Spi_F_4_t3";0.513807563371507;0;227.760366936613;443.279513913912;227.760366936613
"701";"Spi_F_5_t0";0.601197484700074;0;255.012580807391;424.174397427182;255.012580807391
"702";"Spi_F_5_t1";0.56877985402067;0;261.97233015309;460.586513923134;261.97233015309
"703";"Spi_F_5_t2";0.525763522864888;0;308.583677636991;586.92485160537;308.583677636991
"704";"Spi_F_5_t3";0.567860108285363;0;222.114594832949;391.143155844523;222.114594832949
"705";"Spi_F_6_t0";0.479116716960742;0;150.40017034963;313.911339399067;150.40017034963
"706";"Spi_F_6_t1";0.434860659285343;0;122.436622846188;281.553689053873;122.436622846188
"707";"Spi_F_6_t2";0.555677663194928;7.93519986422282e-05;184.339300751295;331.73782745093;184.598883829912
"708";"Spi_F_6_t3";0.515334135942623;0.00339588152826729;177.83715905559;345.090974286614;185.040479444231
"709";"Spi_F_7_t0";0.403243515218602;0;106.36953407867;263.784859679656;106.36953407867
"710";"Spi_F_7_t1";0.552203237400127;0.0154817786661104;258.830446561779;468.723160299458;294.361341936613
"711";"Spi_F_7_t2";0.470948477459268;0.00313065208580782;120.451990230861;255.764687637786;125.367367948912
"712";"Spi_F_7_t3";0.536814745949939;0;158.141129860315;294.591627844483;158.141129860315
"713";"Spi_F_8_t0";0.485386848886101;0;249.466244968999;513.953448762551;249.466244968999
"714";"Spi_F_8_t1";0.508701350227099;0.00500877563876042;198.431790082885;390.075217992441;209.733142227488
"715";"Spi_F_8_t2";0.49283675597241;0;134.420298275099;272.748119222309;134.420298275099
"716";"Spi_F_8_t3";0.506300081924666;0;204.18749908247;403.293434807012;204.18749908247
"717";"Spi_F_9_t0";0.553787659734643;0;217.19443567897;392.198041724228;217.19443567897
"718";"Spi_F_9_t1";0.485731706575612;0;175.889024428229;362.111474394453;175.889024428229
"719";"Spi_F_9_t2";0.543003744335017;0;204.527202356922;376.658917163442;204.527202356922
"720";"Spi_F_9_t3";0.594109556927081;6.49674765931095e-05;244.07123669817;410.81856679866;244.341513814328
